X,Y,Z
0.00	-0.02	0.00	-0.06	-0.00	-0.02		-5.13	-0.28	8.77	-0.02	-0.02	0.01
0.01	-0.02	0.03	-0.06	-0.01	-0.02		-5.03	-0.30	8.76	-0.02	-0.02	0.01
0.02	-0.02	0.00	-0.06	-0.00	-0.02		-5.02	-0.22	8.78	-0.02	-0.02	0.02
0.00	-0.01	-0.02	-0.06	-0.00	-0.02		-5.04	-0.30	8.77	-0.02	-0.02	0.01
0.01	0.00	-0.01	-0.06	-0.01	-0.02		-4.96	-0.20	8.80	-0.01	-0.02	0.01
0.02	-0.01	0.01	-0.06	-0.00	-0.02		-5.06	-0.28	8.75	-0.02	-0.02	0.02
0.01	0.00	-0.02	-0.06	-0.00	-0.02		-5.01	-0.29	8.79	-0.02	-0.02	0.01
0.02	-0.02	0.00	-0.06	-0.01	-0.02		-5.15	-0.25	8.76	-0.01	-0.02	0.01
0.01	-0.02	-0.00	-0.06	-0.01	-0.02		-4.98	-0.27	8.78	-0.01	-0.02	0.02
0.00	-0.02	0.00	-0.06	-0.00	-0.02		-5.17	-0.33	8.77	-0.02	-0.02	0.02
0.01	-0.01	-0.03	-0.06	-0.00	-0.02		-4.98	-0.23	8.73	-0.02	-0.02	0.02
-0.02	-0.01	-0.00	-0.06	-0.00	-0.02		-5.08	-0.31	8.70	-0.02	-0.02	0.01
0.00	-0.01	0.00	-0.06	-0.01	-0.02		-4.98	-0.25	8.86	-0.02	-0.02	0.02
0.00	-0.01	-0.02	-0.06	-0.00	-0.02		-5.09	-0.23	8.80	-0.01	-0.02	0.01
0.00	0.00	-0.03	-0.06	-0.00	-0.02		-5.04	-0.26	8.73	-0.02	-0.02	0.01
0.03	0.00	-0.03	-0.06	-0.00	-0.02		-5.06	-0.25	8.69	-0.02	-0.02	0.01
0.00	0.00	0.00	-0.06	-0.01	-0.02		-5.10	-0.28	8.69	-0.02	-0.02	0.02
0.01	0.01	-0.01	-0.06	-0.00	-0.02		-5.08	-0.28	8.81	-0.02	-0.02	0.02
0.00	0.00	-0.02	-0.06	-0.00	-0.02		-5.14	-0.32	8.82	-0.02	-0.02	0.01
0.01	-0.02	0.00	-0.06	-0.01	-0.02		-4.99	-0.26	8.77	-0.02	-0.02	0.02
-0.00	-0.00	-0.01	-0.06	-0.01	-0.02		-5.16	-0.29	8.70	-0.02	-0.02	0.01
-0.01	0.00	-0.02	-0.06	-0.00	-0.02		-4.98	-0.21	8.71	-0.02	-0.02	0.02
0.00	0.01	-0.02	-0.06	-0.00	-0.02		-5.11	-0.28	8.79	-0.02	-0.02	0.01
0.00	-0.03	0.00	-0.06	-0.01	-0.02		-4.96	-0.18	8.66	-0.01	-0.02	0.01
0.02	-0.02	0.00	-0.06	-0.01	-0.02		-5.10	-0.26	8.72	-0.02	-0.02	0.01
0.00	0.00	-0.00	-0.06	-0.00	-0.02		-4.95	-0.31	8.76	-0.01	-0.02	0.02
-0.01	-0.02	-0.01	-0.06	-0.00	-0.02		-5.09	-0.21	8.81	-0.01	-0.02	0.01
0.00	-0.02	0.02	-0.06	-0.01	-0.02		-5.06	-0.27	8.74	-0.02	-0.02	0.02
0.00	-0.01	0.03	-0.06	-0.00	-0.02		-5.01	-0.26	8.81	-0.01	-0.02	0.01
0.00	-0.00	0.01	-0.06	-0.00	-0.02		-5.07	-0.24	8.75	-0.02	-0.02	0.01
-0.00	0.00	-0.00	-0.06	-0.01	-0.02		-5.02	-0.18	8.79	-0.01	-0.02	0.02
0.01	0.00	-0.01	-0.06	-0.01	-0.02		-5.11	-0.29	8.89	-0.01	-0.02	0.02
0.01	0.00	-0.02	-0.06	-0.00	-0.02		-4.97	-0.22	8.82	-0.02	-0.02	0.01
0.01	-0.02	0.00	-0.06	-0.00	-0.02		-5.15	-0.33	8.79	-0.02	-0.02	0.02
0.01	-0.01	-0.02	-0.06	-0.00	-0.02		-4.98	-0.21	8.68	-0.01	-0.02	0.02
0.00	0.01	0.00	-0.06	-0.01	-0.02		-5.15	-0.35	8.79	-0.02	-0.02	0.01
0.02	0.00	0.01	-0.06	-0.01	-0.02		-4.99	-0.30	8.77	-0.02	-0.02	0.02
0.00	-0.02	-0.02	-0.06	-0.00	-0.02		-5.13	-0.24	8.78	-0.02	-0.02	0.01
0.00	-0.02	-0.00	-0.06	-0.00	-0.02		-5.08	-0.22	8.79	-0.01	-0.02	0.02
0.02	-0.01	-0.00	-0.06	-0.00	-0.02		-5.07	-0.28	8.79	-0.01	-0.02	0.01
0.00	-0.01	-0.00	-0.06	-0.00	-0.02		-5.10	-0.32	8.78	-0.02	-0.02	0.01
0.01	-0.02	-0.00	-0.06	-0.01	-0.02		-5.07	-0.24	8.74	-0.01	-0.02	0.01
0.00	-0.03	-0.01	-0.06	-0.01	-0.02		-5.06	-0.29	8.80	-0.02	-0.02	0.01
-0.00	0.00	-0.01	-0.06	-0.00	-0.02		-5.08	-0.21	8.82	-0.02	-0.02	0.01
-0.01	0.00	-0.01	-0.06	-0.00	-0.02		-5.17	-0.31	8.71	-0.02	-0.02	0.01
0.02	-0.01	0.00	-0.06	-0.01	-0.02		-4.98	-0.24	8.81	-0.02	-0.01	0.02
0.01	0.00	-0.02	-0.06	-0.01	-0.02		-5.13	-0.32	8.79	-0.02	-0.02	0.01
0.01	-0.01	-0.03	-0.06	-0.01	-0.02		-4.99	-0.20	8.85	-0.01	-0.02	0.01
0.01	-0.02	-0.04	-0.06	-0.00	-0.02		-5.08	-0.17	8.70	-0.01	-0.02	0.02
0.01	-0.01	-0.00	-0.06	-0.00	-0.02		-4.96	-0.20	8.79	-0.02	-0.02	0.02
0.00	-0.02	-0.00	-0.06	-0.00	-0.02		-5.05	-0.23	8.78	-0.01	-0.02	0.01
0.01	-0.01	0.01	-0.06	-0.00	-0.02		-5.02	-0.24	8.75	-0.01	-0.02	0.01
0.00	-0.02	0.00	-0.06	-0.00	-0.02		-5.07	-0.27	8.83	-0.02	-0.02	0.02
0.02	-0.00	0.00	-0.06	-0.01	-0.02		-5.09	-0.24	8.79	-0.02	-0.02	0.02
0.01	0.00	0.02	-0.06	-0.00	-0.02		-4.98	-0.22	8.83	-0.02	-0.02	0.01
0.00	-0.00	-0.00	-0.06	-0.01	-0.02		-5.09	-0.29	8.78	-0.02	-0.02	0.01
0.00	0.01	-0.01	-0.06	-0.00	-0.02		-4.96	-0.21	8.77	-0.02	-0.02	0.02
0.00	0.00	-0.02	-0.06	-0.00	-0.02		-5.15	-0.25	8.87	-0.02	-0.02	0.01
0.00	-0.01	-0.02	-0.06	-0.00	-0.02		-4.93	-0.22	8.79	-0.01	-0.02	0.01
0.01	-0.02	-0.03	-0.06	-0.01	-0.02		-5.11	-0.24	8.86	-0.02	-0.02	0.01
0.00	0.01	0.00	-0.06	-0.00	-0.02		-4.96	-0.29	8.79	-0.02	-0.02	0.01
-0.00	0.00	-0.01	-0.06	-0.00	-0.02		-5.07	-0.28	8.77	-0.02	-0.02	0.02
0.01	-0.02	-0.00	-0.06	-0.00	-0.02		-5.05	-0.29	8.71	-0.01	-0.02	0.02
0.01	0.01	-0.01	-0.06	-0.01	-0.02		-5.09	-0.22	8.68	-0.01	-0.02	0.01
-0.00	-0.01	-0.02	-0.06	-0.00	-0.02		-5.03	-0.25	8.70	-0.01	-0.02	0.01
0.01	-0.02	0.00	-0.06	-0.00	-0.02		-4.99	-0.22	8.83	-0.02	-0.02	0.02
0.00	-0.01	-0.01	-0.06	-0.01	-0.02		-5.05	-0.28	8.71	-0.01	-0.02	0.01
0.00	0.00	-0.03	-0.06	-0.00	-0.02		-4.98	-0.21	8.84	-0.01	-0.02	0.01
0.00	-0.01	-0.00	-0.06	-0.00	-0.02		-5.17	-0.32	8.78	-0.02	-0.02	0.01
0.01	-0.02	-0.00	-0.06	-0.00	-0.02		-5.02	-0.28	8.74	-0.02	-0.01	0.02
0.01	-0.02	0.00	-0.06	-0.01	-0.02		-5.08	-0.25	8.74	-0.01	-0.02	0.01
0.02	-0.01	-0.00	-0.06	-0.01	-0.02		-4.98	-0.31	8.69	-0.02	-0.02	0.02
0.02	0.00	-0.02	-0.06	-0.00	-0.02		-5.10	-0.31	8.80	-0.01	-0.02	0.01
0.01	-0.02	-0.01	-0.06	-0.01	-0.02		-5.05	-0.27	8.77	-0.02	-0.02	0.01
0.00	-0.01	0.00	-0.06	-0.00	-0.02		-5.14	-0.25	8.73	-0.01	-0.02	0.01
0.00	-0.03	-0.01	-0.06	-0.00	-0.02		-5.07	-0.27	8.87	-0.02	-0.02	0.01
0.00	-0.00	0.00	-0.06	-0.00	-0.02		-5.10	-0.26	8.75	-0.02	-0.02	0.01
0.00	-0.01	-0.01	-0.06	-0.00	-0.02		-5.06	-0.29	8.83	-0.01	-0.02	0.02
0.00	-0.01	-0.02	-0.06	-0.00	-0.02		-5.08	-0.21	8.76	-0.02	-0.02	0.01
0.02	0.00	-0.02	-0.06	-0.00	-0.02		-5.16	-0.26	8.87	-0.02	-0.02	0.01
0.01	-0.03	-0.01	-0.06	-0.01	-0.02		-4.99	-0.18	8.88	-0.02	-0.02	0.01
-0.02	-0.03	-0.02	-0.06	-0.00	-0.02		-5.12	-0.30	8.71	-0.01	-0.02	0.01
0.01	-0.01	-0.04	-0.06	-0.01	-0.02		-4.93	-0.24	8.72	-0.02	-0.02	0.02
0.00	-0.01	-0.02	-0.06	-0.01	-0.02		-5.08	-0.25	8.85	-0.01	-0.02	0.01
-0.00	-0.02	-0.01	-0.06	-0.00	-0.02		-4.96	-0.25	8.78	-0.01	-0.02	0.01
0.01	-0.02	-0.02	-0.06	-0.00	-0.02		-5.12	-0.23	8.76	-0.02	-0.02	0.01
0.02	0.00	0.01	-0.06	-0.00	-0.02		-5.00	-0.24	8.72	-0.02	-0.02	0.01
0.01	-0.01	-0.01	-0.06	-0.00	-0.02		-5.02	-0.29	8.78	-0.01	-0.02	0.01
0.00	0.00	-0.00	-0.06	-0.00	-0.02		-5.05	-0.31	8.72	-0.01	-0.01	0.01
0.00	-0.02	-0.00	-0.06	-0.01	-0.02		-5.04	-0.27	8.79	-0.02	-0.01	0.01
0.00	-0.02	-0.02	-0.06	-0.00	-0.02		-5.04	-0.28	8.78	-0.02	-0.02	0.02
-0.00	-0.00	-0.01	-0.06	-0.00	-0.02		-4.97	-0.21	8.76	-0.02	-0.02	0.01
0.02	0.00	-0.01	-0.06	-0.01	-0.02		-5.09	-0.30	8.64	-0.01	-0.02	0.02
0.00	-0.02	-0.02	-0.06	-0.01	-0.02		-4.97	-0.30	8.74	-0.02	-0.02	0.02
-0.01	0.00	-0.03	-0.06	-0.00	-0.02		-5.13	-0.31	8.84	-0.01	-0.02	0.01
-0.00	-0.01	-0.01	-0.06	-0.00	-0.02		-4.99	-0.25	8.83	-0.02	-0.02	0.02
0.01	-0.01	0.01	-0.06	-0.00	-0.02		-5.09	-0.32	8.72	-0.02	-0.02	0.01
0.02	-0.01	0.02	-0.06	-0.00	-0.02		-5.01	-0.30	8.79	-0.02	-0.02	0.02
-0.01	-0.02	-0.01	-0.06	-0.00	-0.02		-5.06	-0.19	8.83	-0.02	-0.02	0.02
0.00	-0.03	-0.03	-0.06	-0.01	-0.02		-5.01	-0.24	8.78	-0.02	-0.01	0.02
0.01	0.01	0.00	-0.06	-0.01	-0.02		-5.09	-0.27	8.75	-0.01	-0.02	0.01
0.01	-0.00	0.00	-0.06	-0.00	-0.02		-5.12	-0.29	8.80	-0.02	-0.02	0.01
0.00	-0.00	-0.02	-0.06	-0.00	-0.02		-5.09	-0.24	8.75	-0.01	-0.02	0.01
0.00	-0.00	-0.02	-0.06	-0.00	-0.02		-5.12	-0.31	8.68	-0.01	-0.02	0.02
0.00	0.00	-0.02	-0.06	-0.01	-0.02		-5.09	-0.27	8.71	-0.02	-0.01	0.02
0.02	0.01	-0.02	-0.06	-0.00	-0.02		-5.14	-0.30	8.80	-0.02	-0.02	0.01
0.01	0.00	0.02	-0.06	-0.01	-0.02		-4.97	-0.26	8.82	-0.01	-0.02	0.01
-0.01	0.00	-0.01	-0.06	-0.01	-0.02		-5.13	-0.27	8.73	-0.01	-0.02	0.01
0.00	0.01	0.00	-0.06	-0.00	-0.02		-4.98	-0.28	8.83	-0.01	-0.02	0.01
0.00	0.01	-0.01	-0.06	-0.01	-0.02		-5.06	-0.21	8.72	-0.02	-0.02	0.01
